design_id,competition_id,polarity,tag,statement_count,present,polarity_statement_total,statement_share
D7,D,negative,facade,1,1,7,0.14285714285714285
D7,D,negative,functionality,1,1,7,0.14285714285714285
D7,D,negative,identity,1,1,7,0.14285714285714285
D7,D,negative,landscape,1,1,7,0.14285714285714285
D7,D,negative,layout,2,1,7,0.2857142857142857
D7,D,negative,massing,1,1,7,0.14285714285714285
D7,D,negative,open space,2,1,7,0.2857142857142857
D7,D,negative,proportion,1,1,7,0.14285714285714285
D7,D,negative,urban integration,4,1,7,0.5714285714285714
D7,D,positive,circulation,1,1,8,0.125
D7,D,positive,daylight,1,1,8,0.125
D7,D,positive,flexibility,1,1,8,0.125
D7,D,positive,functionality,2,1,8,0.25
D7,D,positive,layout,2,1,8,0.25
D7,D,positive,massing,1,1,8,0.125
D7,D,positive,open space,1,1,8,0.125
D7,D,positive,operation,2,1,8,0.25
D7,D,positive,scale,1,1,8,0.125
D7,D,positive,urban integration,3,1,8,0.375
DD1,DD,negative,acoustics,1,1,4,0.25
DD1,DD,negative,circulation,2,1,4,0.5
DD1,DD,negative,functionality,1,1,4,0.25
DD1,DD,negative,landscape,1,1,4,0.25
DD1,DD,negative,layout,1,1,4,0.25
DD1,DD,negative,orientation,1,1,4,0.25
DD1,DD,positive,circulation,1,1,7,0.14285714285714285
DD1,DD,positive,daylight,1,1,7,0.14285714285714285
DD1,DD,positive,expression,1,1,7,0.14285714285714285
DD1,DD,positive,functionality,3,1,7,0.42857142857142855
DD1,DD,positive,landscape,1,1,7,0.14285714285714285
DD1,DD,positive,layout,2,1,7,0.2857142857142857
DD1,DD,positive,massing,2,1,7,0.2857142857142857
DD1,DD,positive,open space,1,1,7,0.14285714285714285
DD1,DD,positive,structure,1,1,7,0.14285714285714285
DD1,DD,positive,visibility,1,1,7,0.14285714285714285
DD2,DD,negative,acoustics,1,1,7,0.14285714285714285
DD2,DD,negative,facade,1,1,7,0.14285714285714285
DD2,DD,negative,functionality,1,1,7,0.14285714285714285
DD2,DD,negative,landscape,2,1,7,0.2857142857142857
DD2,DD,negative,layout,2,1,7,0.2857142857142857
DD2,DD,negative,open space,2,1,7,0.2857142857142857
DD2,DD,negative,operation,2,1,7,0.2857142857142857
DD2,DD,negative,structure,1,1,7,0.14285714285714285
DD2,DD,negative,urban integration,2,1,7,0.2857142857142857
DD2,DD,positive,flexibility,2,1,6,0.3333333333333333
DD2,DD,positive,functionality,4,1,6,0.6666666666666666
DD2,DD,positive,layout,3,1,6,0.5
DD2,DD,positive,massing,2,1,6,0.3333333333333333
DD2,DD,positive,open space,1,1,6,0.16666666666666666
DD2,DD,positive,urban integration,1,1,6,0.16666666666666666
DD3,DD,negative,accessibility,1,1,7,0.14285714285714285
DD3,DD,negative,circulation,3,1,7,0.42857142857142855
DD3,DD,negative,daylight,2,1,7,0.2857142857142857
DD3,DD,negative,functionality,2,1,7,0.2857142857142857
DD3,DD,negative,landscape,1,1,7,0.14285714285714285
DD3,DD,negative,layout,1,1,7,0.14285714285714285
DD3,DD,negative,operation,1,1,7,0.14285714285714285
DD3,DD,negative,safety,1,1,7,0.14285714285714285
DD3,DD,negative,scale,1,1,7,0.14285714285714285
DD3,DD,positive,accessibility,1,1,9,0.1111111111111111
DD3,DD,positive,circulation,3,1,9,0.3333333333333333
DD3,DD,positive,expression,1,1,9,0.1111111111111111
DD3,DD,positive,functionality,2,1,9,0.2222222222222222
DD3,DD,positive,landscape,1,1,9,0.1111111111111111
DD3,DD,positive,layout,3,1,9,0.3333333333333333
DD3,DD,positive,massing,3,1,9,0.3333333333333333
DD3,DD,positive,open space,1,1,9,0.1111111111111111
DD3,DD,positive,operation,1,1,9,0.1111111111111111
DD3,DD,positive,proportion,1,1,9,0.1111111111111111
DD3,DD,positive,scale,1,1,9,0.1111111111111111
DD3,DD,positive,urban integration,1,1,9,0.1111111111111111
DD4,DD,negative,circulation,1,1,8,0.125
DD4,DD,negative,cost,1,1,8,0.125
DD4,DD,negative,daylight,2,1,8,0.25
DD4,DD,negative,functionality,2,1,8,0.25
DD4,DD,negative,landscape,1,1,8,0.125
DD4,DD,negative,layout,1,1,8,0.125
DD4,DD,negative,massing,1,1,8,0.125
DD4,DD,negative,operation,3,1,8,0.375
DD4,DD,negative,orientation,1,1,8,0.125
DD4,DD,negative,scale,1,1,8,0.125
DD4,DD,negative,urban integration,1,1,8,0.125
DD4,DD,positive,circulation,1,1,8,0.125
DD4,DD,positive,expression,3,1,8,0.375
DD4,DD,positive,flexibility,1,1,8,0.125
DD4,DD,positive,functionality,2,1,8,0.25
DD4,DD,positive,identity,1,1,8,0.125
DD4,DD,positive,landscape,2,1,8,0.25
DD4,DD,positive,layout,2,1,8,0.25
DD4,DD,positive,structure,1,1,8,0.125
DD4,DD,positive,sustainability,1,1,8,0.125
DD4,DD,positive,urban integration,2,1,8,0.25
DD5,DD,negative,circulation,1,1,7,0.14285714285714285
DD5,DD,negative,daylight,1,1,7,0.14285714285714285
DD5,DD,negative,facade,1,1,7,0.14285714285714285
DD5,DD,negative,functionality,3,1,7,0.42857142857142855
DD5,DD,negative,landscape,1,1,7,0.14285714285714285
DD5,DD,negative,layout,2,1,7,0.2857142857142857
DD5,DD,negative,open space,1,1,7,0.14285714285714285
DD5,DD,negative,urban integration,1,1,7,0.14285714285714285
DD5,DD,negative,ventilation,1,1,7,0.14285714285714285
DD5,DD,negative,visibility,2,1,7,0.2857142857142857
DD5,DD,positive,circulation,1,1,8,0.125
DD5,DD,positive,daylight,2,1,8,0.25
DD5,DD,positive,expression,1,1,8,0.125
DD5,DD,positive,landscape,3,1,8,0.375
DD5,DD,positive,layout,3,1,8,0.375
DD5,DD,positive,open space,1,1,8,0.125
DD5,DD,positive,privacy,1,1,8,0.125
DD5,DD,positive,sustainability,1,1,8,0.125
DD5,DD,positive,urban integration,2,1,8,0.25
DD5,DD,positive,visibility,1,1,8,0.125
DD6,DD,negative,accessibility,1,1,4,0.25
DD6,DD,negative,circulation,1,1,4,0.25
DD6,DD,negative,expression,1,1,4,0.25
DD6,DD,negative,facade,1,1,4,0.25
DD6,DD,negative,functionality,2,1,4,0.5
DD6,DD,negative,open space,1,1,4,0.25
DD6,DD,negative,operation,1,1,4,0.25
DD6,DD,positive,accessibility,1,1,4,0.25
DD6,DD,positive,circulation,1,1,4,0.25
DD6,DD,positive,facade,1,1,4,0.25
DD6,DD,positive,functionality,1,1,4,0.25
DD6,DD,positive,layout,1,1,4,0.25
DD6,DD,positive,massing,2,1,4,0.5
DD6,DD,positive,open space,1,1,4,0.25
DD6,DD,positive,urban integration,2,1,4,0.5
DD7,DD,negative,daylight,2,1,3,0.6666666666666666
DD7,DD,negative,layout,2,1,3,0.6666666666666666
DD7,DD,negative,massing,1,1,3,0.3333333333333333
DD7,DD,negative,open space,1,1,3,0.3333333333333333
DD7,DD,positive,accessibility,1,1,4,0.25
DD7,DD,positive,circulation,1,1,4,0.25
DD7,DD,positive,expression,1,1,4,0.25
DD7,DD,positive,facade,1,1,4,0.25
DD7,DD,positive,flexibility,1,1,4,0.25
DD7,DD,positive,functionality,1,1,4,0.25
DD7,DD,positive,layout,1,1,4,0.25
DD7,DD,positive,massing,1,1,4,0.25
DD7,DD,positive,scale,1,1,4,0.25
DD7,DD,positive,urban integration,2,1,4,0.5
DDD1,DDD,negative,accessibility,1,1,10,0.1
DDD1,DDD,negative,circulation,3,1,10,0.3
DDD1,DDD,negative,expression,1,1,10,0.1
DDD1,DDD,negative,facade,1,1,10,0.1
DDD1,DDD,negative,functionality,3,1,10,0.3
DDD1,DDD,negative,identity,1,1,10,0.1
DDD1,DDD,negative,landscape,2,1,10,0.2
DDD1,DDD,negative,layout,3,1,10,0.3
DDD1,DDD,negative,open space,1,1,10,0.1
DDD1,DDD,negative,proportion,1,1,10,0.1
DDD1,DDD,negative,safety,1,1,10,0.1
DDD1,DDD,negative,sustainability,2,1,10,0.2
DDD1,DDD,positive,cost,2,1,4,0.5
DDD1,DDD,positive,expression,1,1,4,0.25
DDD1,DDD,positive,massing,1,1,4,0.25
DDD1,DDD,positive,open space,1,1,4,0.25
DDD1,DDD,positive,structure,2,1,4,0.5
DDD1,DDD,positive,sustainability,1,1,4,0.25
DDD1,DDD,positive,urban integration,1,1,4,0.25
DDD2,DDD,negative,accessibility,2,1,9,0.2222222222222222
DDD2,DDD,negative,circulation,1,1,9,0.1111111111111111
DDD2,DDD,negative,cost,1,1,9,0.1111111111111111
DDD2,DDD,negative,functionality,7,1,9,0.7777777777777778
DDD2,DDD,negative,layout,2,1,9,0.2222222222222222
DDD2,DDD,negative,open space,1,1,9,0.1111111111111111
DDD2,DDD,negative,operation,3,1,9,0.3333333333333333
DDD2,DDD,positive,cost,1,1,5,0.2
DDD2,DDD,positive,expression,1,1,5,0.2
DDD2,DDD,positive,facade,1,1,5,0.2
DDD2,DDD,positive,functionality,1,1,5,0.2
DDD2,DDD,positive,identity,1,1,5,0.2
DDD2,DDD,positive,massing,1,1,5,0.2
DDD2,DDD,positive,open space,1,1,5,0.2
DDD2,DDD,positive,operation,1,1,5,0.2
DDD2,DDD,positive,structure,1,1,5,0.2
DDD2,DDD,positive,sustainability,1,1,5,0.2
DDD2,DDD,positive,urban integration,2,1,5,0.4
DDD3,DDD,negative,circulation,1,1,9,0.1111111111111111
DDD3,DDD,negative,expression,2,1,9,0.2222222222222222
DDD3,DDD,negative,facade,1,1,9,0.1111111111111111
DDD3,DDD,negative,functionality,3,1,9,0.3333333333333333
DDD3,DDD,negative,landscape,1,1,9,0.1111111111111111
DDD3,DDD,negative,layout,2,1,9,0.2222222222222222
DDD3,DDD,negative,massing,1,1,9,0.1111111111111111
DDD3,DDD,negative,open space,2,1,9,0.2222222222222222
DDD3,DDD,negative,operation,3,1,9,0.3333333333333333
DDD3,DDD,negative,urban integration,3,1,9,0.3333333333333333
DDD3,DDD,positive,circulation,1,1,6,0.16666666666666666
DDD3,DDD,positive,cost,1,1,6,0.16666666666666666
DDD3,DDD,positive,expression,1,1,6,0.16666666666666666
DDD3,DDD,positive,facade,1,1,6,0.16666666666666666
DDD3,DDD,positive,functionality,2,1,6,0.3333333333333333
DDD3,DDD,positive,identity,1,1,6,0.16666666666666666
DDD3,DDD,positive,layout,1,1,6,0.16666666666666666
DDD3,DDD,positive,open space,1,1,6,0.16666666666666666
DDD3,DDD,positive,structure,1,1,6,0.16666666666666666
DDD3,DDD,positive,urban integration,2,1,6,0.3333333333333333
DDD4,DDD,negative,acoustics,1,1,5,0.2
DDD4,DDD,negative,cost,2,1,5,0.4
DDD4,DDD,negative,expression,2,1,5,0.4
DDD4,DDD,negative,functionality,1,1,5,0.2
DDD4,DDD,negative,layout,1,1,5,0.2
DDD4,DDD,negative,massing,1,1,5,0.2
DDD4,DDD,negative,open space,1,1,5,0.2
DDD4,DDD,negative,structure,1,1,5,0.2
DDD4,DDD,negative,sustainability,1,1,5,0.2
DDD4,DDD,negative,urban integration,2,1,5,0.4
DDD4,DDD,positive,expression,1,1,3,0.3333333333333333
DDD4,DDD,positive,identity,1,1,3,0.3333333333333333
DDD4,DDD,positive,landscape,1,1,3,0.3333333333333333
DDD4,DDD,positive,layout,1,1,3,0.3333333333333333
DDD4,DDD,positive,massing,1,1,3,0.3333333333333333
DDD4,DDD,positive,open space,2,1,3,0.6666666666666666
DDD4,DDD,positive,urban integration,1,1,3,0.3333333333333333
DDD5,DDD,negative,circulation,1,1,3,0.3333333333333333
DDD5,DDD,negative,functionality,2,1,3,0.6666666666666666
DDD5,DDD,negative,layout,1,1,3,0.3333333333333333
DDD5,DDD,negative,operation,2,1,3,0.6666666666666666
DDD5,DDD,positive,circulation,1,1,6,0.16666666666666666
DDD5,DDD,positive,cost,1,1,6,0.16666666666666666
DDD5,DDD,positive,expression,1,1,6,0.16666666666666666
DDD5,DDD,positive,functionality,2,1,6,0.3333333333333333
DDD5,DDD,positive,identity,1,1,6,0.16666666666666666
DDD5,DDD,positive,landscape,1,1,6,0.16666666666666666
DDD5,DDD,positive,layout,1,1,6,0.16666666666666666
DDD5,DDD,positive,massing,1,1,6,0.16666666666666666
DDD5,DDD,positive,open space,3,1,6,0.5
DDD5,DDD,positive,scale,1,1,6,0.16666666666666666
DDD5,DDD,positive,urban integration,3,1,6,0.5
DDDD1,DDDD,negative,accessibility,1,1,4,0.25
DDDD1,DDDD,negative,circulation,1,1,4,0.25
DDDD1,DDDD,negative,expression,1,1,4,0.25
DDDD1,DDDD,negative,functionality,2,1,4,0.5
DDDD1,DDDD,negative,layout,3,1,4,0.75
DDDD1,DDDD,negative,scale,1,1,4,0.25
DDDD1,DDDD,positive,cost,1,1,7,0.14285714285714285
DDDD1,DDDD,positive,daylight,2,1,7,0.2857142857142857
DDDD1,DDDD,positive,expression,1,1,7,0.14285714285714285
DDDD1,DDDD,positive,facade,1,1,7,0.14285714285714285
DDDD1,DDDD,positive,functionality,1,1,7,0.14285714285714285
DDDD1,DDDD,positive,identity,2,1,7,0.2857142857142857
DDDD1,DDDD,positive,layout,2,1,7,0.2857142857142857
DDDD1,DDDD,positive,massing,1,1,7,0.14285714285714285
DDDD1,DDDD,positive,scale,1,1,7,0.14285714285714285
DDDD1,DDDD,positive,sustainability,1,1,7,0.14285714285714285
DDDD1,DDDD,positive,topography,1,1,7,0.14285714285714285
DDDD1,DDDD,positive,urban integration,3,1,7,0.42857142857142855
DDDD1,DDDD,positive,ventilation,1,1,7,0.14285714285714285
DDDD2,DDDD,negative,expression,1,1,3,0.3333333333333333
DDDD2,DDDD,negative,facade,1,1,3,0.3333333333333333
DDDD2,DDDD,negative,identity,1,1,3,0.3333333333333333
DDDD2,DDDD,negative,massing,1,1,3,0.3333333333333333
DDDD2,DDDD,negative,scale,1,1,3,0.3333333333333333
DDDD2,DDDD,negative,urban integration,2,1,3,0.6666666666666666
DDDD2,DDDD,positive,circulation,3,1,7,0.42857142857142855
DDDD2,DDDD,positive,daylight,2,1,7,0.2857142857142857
DDDD2,DDDD,positive,flexibility,2,1,7,0.2857142857142857
DDDD2,DDDD,positive,functionality,2,1,7,0.2857142857142857
DDDD2,DDDD,positive,layout,4,1,7,0.5714285714285714
DDDD2,DDDD,positive,open space,1,1,7,0.14285714285714285
DDDD2,DDDD,positive,structure,2,1,7,0.2857142857142857
DDDD2,DDDD,positive,urban integration,1,1,7,0.14285714285714285
DDDD2,DDDD,positive,visibility,1,1,7,0.14285714285714285
DDDD3,DDDD,negative,acoustics,1,1,6,0.16666666666666666
DDDD3,DDDD,negative,cost,1,1,6,0.16666666666666666
DDDD3,DDDD,negative,expression,1,1,6,0.16666666666666666
DDDD3,DDDD,negative,facade,3,1,6,0.5
DDDD3,DDDD,negative,functionality,2,1,6,0.3333333333333333
DDDD3,DDDD,negative,layout,2,1,6,0.3333333333333333
DDDD3,DDDD,negative,massing,1,1,6,0.16666666666666666
DDDD3,DDDD,negative,open space,1,1,6,0.16666666666666666
DDDD3,DDDD,negative,privacy,1,1,6,0.16666666666666666
DDDD3,DDDD,negative,visibility,1,1,6,0.16666666666666666
DDDD3,DDDD,positive,expression,1,1,5,0.2
DDDD3,DDDD,positive,flexibility,1,1,5,0.2
DDDD3,DDDD,positive,functionality,1,1,5,0.2
DDDD3,DDDD,positive,identity,3,1,5,0.6
DDDD3,DDDD,positive,layout,2,1,5,0.4
DDDD3,DDDD,positive,operation,1,1,5,0.2
DDDD3,DDDD,positive,scale,1,1,5,0.2
DDDD3,DDDD,positive,structure,2,1,5,0.4
DDDD3,DDDD,positive,urban integration,1,1,5,0.2
DDDD4,DDDD,negative,circulation,2,1,5,0.4
DDDD4,DDDD,negative,cost,1,1,5,0.2
DDDD4,DDDD,negative,daylight,1,1,5,0.2
DDDD4,DDDD,negative,functionality,1,1,5,0.2
DDDD4,DDDD,negative,layout,1,1,5,0.2
DDDD4,DDDD,negative,massing,2,1,5,0.4
DDDD4,DDDD,negative,open space,2,1,5,0.4
DDDD4,DDDD,negative,proportion,1,1,5,0.2
DDDD4,DDDD,positive,cost,1,1,4,0.25
DDDD4,DDDD,positive,daylight,1,1,4,0.25
DDDD4,DDDD,positive,functionality,1,1,4,0.25
DDDD4,DDDD,positive,identity,1,1,4,0.25
DDDD4,DDDD,positive,layout,2,1,4,0.5
DDDD4,DDDD,positive,massing,1,1,4,0.25
DDDD4,DDDD,positive,open space,1,1,4,0.25
DDDD4,DDDD,positive,scale,1,1,4,0.25
DDDD4,DDDD,positive,structure,1,1,4,0.25
DDDD4,DDDD,positive,sustainability,1,1,4,0.25
DDDD4,DDDD,positive,urban integration,1,1,4,0.25
DDDD5,DDDD,negative,accessibility,1,1,8,0.125
DDDD5,DDDD,negative,circulation,6,1,8,0.75
DDDD5,DDDD,negative,cost,1,1,8,0.125
DDDD5,DDDD,negative,daylight,2,1,8,0.25
DDDD5,DDDD,negative,facade,1,1,8,0.125
DDDD5,DDDD,negative,fire safety,2,1,8,0.25
DDDD5,DDDD,negative,functionality,1,1,8,0.125
DDDD5,DDDD,negative,layout,3,1,8,0.375
DDDD5,DDDD,negative,open space,2,1,8,0.25
DDDD5,DDDD,negative,urban integration,1,1,8,0.125
DDDD5,DDDD,positive,circulation,2,1,6,0.3333333333333333
DDDD5,DDDD,positive,flexibility,3,1,6,0.5
DDDD5,DDDD,positive,functionality,3,1,6,0.5
DDDD5,DDDD,positive,landscape,1,1,6,0.16666666666666666
DDDD5,DDDD,positive,layout,2,1,6,0.3333333333333333
DDDD5,DDDD,positive,massing,1,1,6,0.16666666666666666
DDDD5,DDDD,positive,open space,2,1,6,0.3333333333333333
DDDD5,DDDD,positive,proportion,1,1,6,0.16666666666666666
DDDD5,DDDD,positive,scale,1,1,6,0.16666666666666666
DDDD5,DDDD,positive,urban integration,2,1,6,0.3333333333333333
DDDD6,DDDD,negative,circulation,2,1,7,0.2857142857142857
DDDD6,DDDD,negative,cost,1,1,7,0.14285714285714285
DDDD6,DDDD,negative,expression,2,1,7,0.2857142857142857
DDDD6,DDDD,negative,facade,1,1,7,0.14285714285714285
DDDD6,DDDD,negative,fire safety,2,1,7,0.2857142857142857
DDDD6,DDDD,negative,functionality,2,1,7,0.2857142857142857
DDDD6,DDDD,negative,identity,2,1,7,0.2857142857142857
DDDD6,DDDD,negative,layout,1,1,7,0.14285714285714285
DDDD6,DDDD,negative,open space,1,1,7,0.14285714285714285
DDDD6,DDDD,negative,proportion,1,1,7,0.14285714285714285
DDDD6,DDDD,positive,circulation,1,1,6,0.16666666666666666
DDDD6,DDDD,positive,cost,1,1,6,0.16666666666666666
DDDD6,DDDD,positive,flexibility,3,1,6,0.5
DDDD6,DDDD,positive,functionality,1,1,6,0.16666666666666666
DDDD6,DDDD,positive,layout,3,1,6,0.5
DDDD6,DDDD,positive,massing,2,1,6,0.3333333333333333
DDDD6,DDDD,positive,open space,1,1,6,0.16666666666666666
DDDD6,DDDD,positive,structure,1,1,6,0.16666666666666666
DDDD6,DDDD,positive,urban integration,1,1,6,0.16666666666666666
DDDD7,DDDD,negative,circulation,2,1,6,0.3333333333333333
DDDD7,DDDD,negative,cost,1,1,6,0.16666666666666666
DDDD7,DDDD,negative,daylight,2,1,6,0.3333333333333333
DDDD7,DDDD,negative,facade,2,1,6,0.3333333333333333
DDDD7,DDDD,negative,functionality,2,1,6,0.3333333333333333
DDDD7,DDDD,negative,layout,1,1,6,0.16666666666666666
DDDD7,DDDD,negative,open space,2,1,6,0.3333333333333333
DDDD7,DDDD,negative,urban integration,2,1,6,0.3333333333333333
DDDD7,DDDD,positive,accessibility,1,1,5,0.2
DDDD7,DDDD,positive,circulation,1,1,5,0.2
DDDD7,DDDD,positive,expression,1,1,5,0.2
DDDD7,DDDD,positive,flexibility,1,1,5,0.2
DDDD7,DDDD,positive,functionality,1,1,5,0.2
DDDD7,DDDD,positive,identity,1,1,5,0.2
DDDD7,DDDD,positive,layout,2,1,5,0.4
DDDD7,DDDD,positive,massing,1,1,5,0.2
DDDD7,DDDD,positive,scale,1,1,5,0.2
DDDD7,DDDD,positive,structure,1,1,5,0.2
DDDD7,DDDD,positive,urban integration,1,1,5,0.2
E1,E,negative,cost,1,1,5,0.2
E1,E,negative,expression,1,1,5,0.2
E1,E,negative,facade,1,1,5,0.2
E1,E,negative,functionality,1,1,5,0.2
E1,E,negative,landscape,1,1,5,0.2
E1,E,negative,layout,2,1,5,0.4
E1,E,negative,open space,2,1,5,0.4
E1,E,negative,operation,1,1,5,0.2
E1,E,negative,structure,1,1,5,0.2
E1,E,negative,urban integration,1,1,5,0.2
E1,E,positive,expression,2,1,8,0.25
E1,E,positive,flexibility,1,1,8,0.125
E1,E,positive,identity,3,1,8,0.375
E1,E,positive,landscape,3,1,8,0.375
E1,E,positive,layout,2,1,8,0.25
E1,E,positive,massing,1,1,8,0.125
E1,E,positive,open space,2,1,8,0.25
E1,E,positive,structure,1,1,8,0.125
E1,E,positive,urban integration,2,1,8,0.25
E2,E,negative,circulation,1,1,6,0.16666666666666666
E2,E,negative,cost,1,1,6,0.16666666666666666
E2,E,negative,facade,1,1,6,0.16666666666666666
E2,E,negative,functionality,2,1,6,0.3333333333333333
E2,E,negative,layout,3,1,6,0.5
E2,E,negative,massing,1,1,6,0.16666666666666666
E2,E,negative,open space,1,1,6,0.16666666666666666
E2,E,negative,structure,1,1,6,0.16666666666666666
E2,E,negative,topography,1,1,6,0.16666666666666666
E2,E,positive,circulation,1,1,4,0.25
E2,E,positive,expression,1,1,4,0.25
E2,E,positive,facade,1,1,4,0.25
E2,E,positive,functionality,1,1,4,0.25
E2,E,positive,landscape,1,1,4,0.25
E2,E,positive,layout,1,1,4,0.25
E2,E,positive,massing,1,1,4,0.25
E2,E,positive,open space,1,1,4,0.25
E2,E,positive,structure,1,1,4,0.25
E2,E,positive,urban integration,2,1,4,0.5
E3,E,negative,cost,1,1,5,0.2
E3,E,negative,expression,1,1,5,0.2
E3,E,negative,facade,1,1,5,0.2
E3,E,negative,functionality,1,1,5,0.2
E3,E,negative,landscape,1,1,5,0.2
E3,E,negative,massing,1,1,5,0.2
E3,E,negative,open space,2,1,5,0.4
E3,E,negative,proportion,1,1,5,0.2
E3,E,negative,sustainability,1,1,5,0.2
E3,E,negative,topography,2,1,5,0.4
E3,E,negative,urban integration,1,1,5,0.2
E3,E,positive,circulation,1,1,5,0.2
E3,E,positive,expression,1,1,5,0.2
E3,E,positive,landscape,1,1,5,0.2
E3,E,positive,layout,1,1,5,0.2
E3,E,positive,massing,2,1,5,0.4
E3,E,positive,open space,1,1,5,0.2
E3,E,positive,urban integration,3,1,5,0.6
E3,E,positive,visibility,1,1,5,0.2
E4,E,negative,circulation,1,1,6,0.16666666666666666
E4,E,negative,expression,3,1,6,0.5
E4,E,negative,facade,2,1,6,0.3333333333333333
E4,E,negative,functionality,1,1,6,0.16666666666666666
E4,E,negative,landscape,1,1,6,0.16666666666666666
E4,E,negative,open space,1,1,6,0.16666666666666666
E4,E,negative,scale,1,1,6,0.16666666666666666
E4,E,negative,structure,1,1,6,0.16666666666666666
E4,E,negative,topography,1,1,6,0.16666666666666666
E4,E,negative,urban integration,2,1,6,0.3333333333333333
E4,E,positive,circulation,3,1,6,0.5
E4,E,positive,cost,1,1,6,0.16666666666666666
E4,E,positive,flexibility,1,1,6,0.16666666666666666
E4,E,positive,functionality,1,1,6,0.16666666666666666
E4,E,positive,layout,2,1,6,0.3333333333333333
E4,E,positive,massing,1,1,6,0.16666666666666666
E4,E,positive,open space,1,1,6,0.16666666666666666
E4,E,positive,structure,2,1,6,0.3333333333333333
E4,E,positive,urban integration,2,1,6,0.3333333333333333
E4,E,positive,visibility,1,1,6,0.16666666666666666
E5,E,negative,accessibility,1,1,7,0.14285714285714285
E5,E,negative,circulation,3,1,7,0.42857142857142855
E5,E,negative,cost,1,1,7,0.14285714285714285
E5,E,negative,expression,1,1,7,0.14285714285714285
E5,E,negative,functionality,1,1,7,0.14285714285714285
E5,E,negative,identity,1,1,7,0.14285714285714285
E5,E,negative,layout,1,1,7,0.14285714285714285
E5,E,negative,open space,2,1,7,0.2857142857142857
E5,E,negative,scale,2,1,7,0.2857142857142857
E5,E,negative,structure,2,1,7,0.2857142857142857
E5,E,positive,expression,1,1,5,0.2
E5,E,positive,facade,1,1,5,0.2
E5,E,positive,flexibility,1,1,5,0.2
E5,E,positive,functionality,1,1,5,0.2
E5,E,positive,landscape,1,1,5,0.2
E5,E,positive,layout,1,1,5,0.2
E5,E,positive,massing,2,1,5,0.4
E5,E,positive,open space,1,1,5,0.2
E5,E,positive,proportion,1,1,5,0.2
E5,E,positive,structure,1,1,5,0.2
E5,E,positive,urban integration,1,1,5,0.2
E6,E,negative,accessibility,1,1,7,0.14285714285714285
E6,E,negative,circulation,2,1,7,0.2857142857142857
E6,E,negative,expression,1,1,7,0.14285714285714285
E6,E,negative,facade,1,1,7,0.14285714285714285
E6,E,negative,functionality,1,1,7,0.14285714285714285
E6,E,negative,landscape,2,1,7,0.2857142857142857
E6,E,negative,layout,1,1,7,0.14285714285714285
E6,E,negative,massing,2,1,7,0.2857142857142857
E6,E,negative,open space,1,1,7,0.14285714285714285
E6,E,negative,sustainability,1,1,7,0.14285714285714285
E6,E,negative,topography,1,1,7,0.14285714285714285
E6,E,negative,urban integration,2,1,7,0.2857142857142857
E6,E,positive,circulation,1,1,7,0.14285714285714285
E6,E,positive,cost,1,1,7,0.14285714285714285
E6,E,positive,expression,1,1,7,0.14285714285714285
E6,E,positive,functionality,2,1,7,0.2857142857142857
E6,E,positive,identity,3,1,7,0.42857142857142855
E6,E,positive,landscape,1,1,7,0.14285714285714285
E6,E,positive,layout,1,1,7,0.14285714285714285
E6,E,positive,open space,2,1,7,0.2857142857142857
E6,E,positive,scale,1,1,7,0.14285714285714285
E6,E,positive,urban integration,2,1,7,0.2857142857142857
E6,E,positive,visibility,1,1,7,0.14285714285714285
E7,E,negative,cost,1,1,7,0.14285714285714285
E7,E,negative,daylight,2,1,7,0.2857142857142857
E7,E,negative,expression,1,1,7,0.14285714285714285
E7,E,negative,facade,1,1,7,0.14285714285714285
E7,E,negative,fire safety,1,1,7,0.14285714285714285
E7,E,negative,landscape,3,1,7,0.42857142857142855
E7,E,negative,layout,1,1,7,0.14285714285714285
E7,E,negative,open space,3,1,7,0.42857142857142855
E7,E,negative,sustainability,1,1,7,0.14285714285714285
E7,E,negative,urban integration,1,1,7,0.14285714285714285
E7,E,negative,ventilation,1,1,7,0.14285714285714285
E7,E,negative,visibility,1,1,7,0.14285714285714285
E7,E,positive,circulation,2,1,7,0.2857142857142857
E7,E,positive,cost,1,1,7,0.14285714285714285
E7,E,positive,expression,2,1,7,0.2857142857142857
E7,E,positive,flexibility,1,1,7,0.14285714285714285
E7,E,positive,functionality,1,1,7,0.14285714285714285
E7,E,positive,identity,2,1,7,0.2857142857142857
E7,E,positive,layout,3,1,7,0.42857142857142855
E7,E,positive,massing,1,1,7,0.14285714285714285
E7,E,positive,operation,1,1,7,0.14285714285714285
E7,E,positive,sustainability,1,1,7,0.14285714285714285
EE1,EE,positive,daylight,3,1,8,0.375
EE1,EE,positive,functionality,3,1,8,0.375
EE1,EE,positive,layout,4,1,8,0.5
EE1,EE,positive,massing,1,1,8,0.125
EE1,EE,positive,open space,3,1,8,0.375
EE1,EE,positive,operation,2,1,8,0.25
EE1,EE,positive,scale,1,1,8,0.125
EE1,EE,positive,sustainability,1,1,8,0.125
EE1,EE,positive,topography,1,1,8,0.125
EE1,EE,positive,urban integration,1,1,8,0.125
EE2,EE,negative,circulation,1,1,7,0.14285714285714285
EE2,EE,negative,cost,1,1,7,0.14285714285714285
EE2,EE,negative,daylight,2,1,7,0.2857142857142857
EE2,EE,negative,expression,1,1,7,0.14285714285714285
